method,substeps,dt,scenario,delta,dtype,status,first_failure_time,completed_steps,completed_time,forward_seconds,diagnostic_wall_seconds,min_determinant,min_variance,nonfinite_modes,nonpositive_diagonals,uncertainty_violations,n_x,n_x_sem,heating_residual_x,n_y,n_y_sem,heating_residual_y,n_z,n_z_sem,heating_residual_z,comparison_time,trajectory_mean_rms,terminal_mean_rms,covariance_rms,covariance_max_abs,Vxx_max_abs,Vpp_max_abs,Cxp_max_abs,paired_n_x,paired_n_x_sem,paired_n_y,paired_n_y_sem,paired_n_z,paired_n_z_sem,role,reference_valid,reference_trajectory_mean_rms,reference_covariance_max_abs,trajectory_error_above_reference_floor,benchmark_status,bptt_duration,bptt_forward_seconds,backward_seconds,bptt_total_seconds,bptt_finite,peak_process_rss_bytes,peak_cuda_allocated_bytes
platen,32,0.0003125,modulation_plus,0.1,float64,ok,,64000,20.0,46.51539242005674,283.60584008702426,2.34493278672412,1.4514874455759623,0,0,0,5.976629823041088,0.0729738788362026,,6.088748513541346,0.07869583147583854,,6.0965074754215935,0.07390280186451514,,20.0,0.0012175462288272969,0.0013625912817596798,2.243719065184963e-06,1.141105693580613e-05,1.0439935182127158e-05,1.141105693580613e-05,1.0888832141231486e-05,0.00014179785534542753,4.906925006971091e-05,-2.428299097819359e-05,4.7900706408978315e-05,1.6580719088742867e-05,1.2065757702863177e-05,candidate,True,0.000270195064936398,5.704657377592071e-07,False,,,,,,,,
platen,64,0.00015625,modulation_plus,0.1,float64,ok,,128000,20.0,88.71088330578641,351.6473554930126,2.344932781725416,1.4514874251384922,0,0,0,5.976507217910495,0.07297298794916794,,6.088736456793196,0.0786947590719766,,6.0964905989560885,0.07390143808530339,,20.0,0.0005440157531923665,0.0006089652147048275,4.4871536984731257e-07,2.2820005147750066e-06,2.087855942356498e-06,2.2820005147750066e-06,2.177727650445882e-06,1.919272475429535e-05,2.3612055312671344e-05,-3.633973912050003e-05,2.0323165334664574e-05,-2.9574642499594376e-07,5.265712345707269e-06,candidate,True,0.000270195064936398,5.704657377592071e-07,False,,,,,,,,
platen,128,7.8125e-05,seeded_policy,0.1,float64,ok,,256000,20.0,267.6811550569837,579.3352449790109,2.38892859931436,1.3278568004786149,0,0,0,6.094883028851953,0.0717348770173572,,6.096746083022293,0.08466353907308444,,6.064584542707726,0.07469636159478991,,20.0,0.0002588213516402088,0.0002908600732422094,8.446327788669046e-06,8.315966336791547e-05,8.315966336791547e-05,8.123845330665347e-05,6.989820016911619e-05,1.4300208538863714e-05,1.1139777022213603e-05,-6.399497158968358e-06,9.505553946562052e-06,1.072675156340853e-06,2.7046222458181623e-06,reference_halving_check,,,,,,,,,,,,
platen,256,3.90625e-05,seeded_policy,0.1,float64,ok,,512000,20.0,532.477524148795,953.6223818059952,2.3889286271123726,1.3278750439224092,0,0,0,6.094868728643416,0.07173579923038109,,6.096752482519452,0.0846628620325496,,6.064583470032569,0.07469634963114036,,,,,,,,,,,,,,,,finer_reference,,,,,,,,,,,,
euler_maruyama,1,0.01,seeded_policy,0.1,float64,nonfinite,4.31,772,7.71,1.0335868167458102,82.64203126099892,-2.1567957333720512e+68,,1,308203,577219,7.44019137835704e+159,,,23.206772206847635,0.35701107007144867,,5.880379876038722,0.06378848393925712,,7.71,2.7752104396988546e+78,7.71089111849054e+79,,3.761950444484736e+163,3.761950444484736e+163,2.297089394830415e+161,2.939649038559442e+162,7.44019137835704e+159,,17.773374944245578,0.294040752224684,0.41120509793841653,0.005745157414983862,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.02343031798955053,0.023110557987820357,0.04654087597737089,True,3720192000,
euler_maruyama,2,0.005,seeded_policy,0.1,float64,nonfinite,9.195,3161,15.8,3.0174080210272223,171.0727727850026,-4.034765434510795e+118,,1,308339,906560,-2.4406561273961376e+254,,,30.51703324561165,0.48245838824742776,,6.383263569095174,0.0780533166370996,,15.8,1.9463725365293346e+125,7.739125742976955e+126,,5.259933311950986e+258,3.2880785571824975e+258,5.259933311950986e+258,4.158734655545597e+258,-2.4406561273961376e+254,,24.65333501532758,0.4090543756009861,0.5299790254657045,0.007526849060649948,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.04011808001087047,0.04113641902222298,0.08125449903309345,True,3720192000,
euler_maruyama,4,0.0025,seeded_policy,0.1,float64,ok,,8000,20.0,5.9977133329666685,219.8598890620051,1.3498624047959964,0.5612292777935083,0,0,0,21.03396755036951,0.2635168173926986,,16.91763719401938,0.2524237514765417,,6.412628757766181,0.07935795671935768,,20.0,1.1773955662023037,2.3474276466981565,0.04662910493558475,0.833249225886779,0.8167666436556327,0.833249225886779,0.787019913236608,14.93908452151756,0.1990646562619596,10.820891110997094,0.17236211932199105,0.34804421505846167,0.004939820277784744,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.07573808598681353,0.07815202299389057,0.1538901089807041,True,3720192000,
euler_maruyama,8,0.00125,seeded_policy,0.1,float64,ok,,16000,20.0,10.36315431210096,227.83026894700015,2.281599940472979,1.1694885555354173,0,0,0,11.009318886019159,0.13283246669375423,,9.95375240417029,0.1429231152460476,,6.235784135724124,0.0769762241768413,,20.0,0.5077441818313232,0.9678270041063227,0.01640231207339002,0.21326671365722055,0.2131133956985014,0.20686326618633677,0.21326671365722055,4.914435857167204,0.06411817531640926,3.857006321147998,0.06023067438499697,0.17119959301639937,0.002412695125593084,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.1479751250008121,0.15516744198976085,0.30314256699057296,True,3720192000,
euler_maruyama,16,0.000625,seeded_policy,0.1,float64,ok,,32000,20.0,18.92673358184402,241.54840718500782,2.3672225165784577,1.2753005230480574,0,0,0,8.130126984850488,0.09676727050540798,,7.74891547850032,0.10938350136860778,,6.149491715100454,0.07582695366605406,,20.0,0.23685920698254156,0.44200667836860463,0.007251918913584115,0.08199621795803202,0.08199621795803202,0.08168698631748605,0.08180802219861433,2.035243955998538,0.026381559424142262,1.6521693954780252,0.02562019576407278,0.08490717239273814,0.001195589683710598,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.2900141600111965,0.3089802190079354,0.5989943790191319,True,3720192000,
euler_maruyama,32,0.0003125,seeded_policy,0.1,float64,ok,,64000,20.0,36.141488268680405,272.2456205149938,2.382096310812909,1.3028358091844459,0,0,0,7.025808538749741,0.08313235045173888,,6.86403206560294,0.09609442657254991,,6.106861220210092,0.07525955900393702,,20.0,0.1145321671842758,0.211529792138115,0.0034362158324582797,0.03700314795667525,0.03620652790067869,0.03700314795667525,0.03617793358599475,0.9309255098977853,0.012034191160958716,0.7672859825806458,0.01186051505620533,0.04227667750237338,0.0005961592342628713,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.5849239320086781,0.6183965649979655,1.2033204970066436,True,3720192000,
euler_maruyama,64,0.00015625,seeded_policy,0.1,float64,ok,,128000,20.0,68.64008321627625,331.0304514270101,2.3859979056507847,1.3156500277852694,0,0,0,6.5405702645611346,0.0771810498682887,,6.466798221832439,0.09016932048885914,,6.085668739718233,0.07497682442937283,,20.0,0.05632431011428374,0.10350117127631461,0.001675002729584545,0.01770216306092398,0.017281784670645672,0.01770216306092398,0.017124228932091284,0.44568723570918284,0.0057554493560390396,0.3700521388101481,0.005716062292710663,0.02108419701051363,0.0002964811279721217,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,1.141263074008748,1.2554946379968897,2.3967577120056376,True,3720192000,
platen,1,0.01,seeded_policy,0.1,float64,ok,,2000,20.0,4.01604272518307,214.82308807197842,2.388601449893644,1.3251420502530906,0,0,0,6.12060895852561,0.07228070094155842,,6.112709580798882,0.08477229543850757,,6.065317830682313,0.07473002253239369,,20.0,0.07570907864747631,0.12694001348599293,0.004183326023433832,0.04372034295254859,0.043489530326578096,0.04353108568487918,0.04372034295254859,0.025725929673655865,0.0022053002399796203,0.015963497776591666,0.0018412831844444723,0.0007332879745950985,0.0004084196513820164,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.03912550798850134,0.04285300397896208,0.08197851196746342,True,3720192000,
platen,2,0.005,seeded_policy,0.1,float64,ok,,4000,20.0,6.329812304931693,218.43602873000782,2.388937691166093,1.3274972710967838,0,0,0,6.097453909660993,0.07186709394958829,,6.099354408390537,0.08466784646114892,,6.064738497599266,0.07471387636798597,,20.0,0.025289034255285243,0.036886754003075985,0.001174381045607735,0.011137768368499001,0.010873781218773582,0.011137768368499001,0.011072847235568041,0.002570880809040321,0.0008623029729084572,0.002608325368244537,0.000797989155796671,0.00015395489155253534,0.00018669558689268792,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.07305495298351161,0.0794171329762321,0.1524720859597437,True,3720192000,
platen,4,0.0025,seeded_policy,0.1,float64,ok,,8000,20.0,11.005488158232765,224.2337999609881,2.388950446834542,1.3276768968118393,0,0,0,6.095546908762665,0.07181296598751279,,6.09730423220053,0.08466143891220511,,6.06449915242145,0.07469412518238107,,20.0,0.010374963245700362,0.013046323398745813,0.00039636302708917926,0.0037442271192125176,0.0037442271192125176,0.0035698072947232262,0.0030610496008533633,0.0006638799107135987,0.0003992715320253246,0.0005581491782390822,0.0003638859330289608,-8.539028626657392e-05,9.30991153875755e-05,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.14779744599945843,0.16033757600234821,0.30813502200180665,True,3688402944,
platen,8,0.00125,seeded_policy,0.1,float64,ok,,16000,20.0,20.115173562808195,236.5533814340015,2.388943221009665,1.3276107460222142,0,0,0,6.095141065633331,0.07174221809799655,,6.096592686869003,0.08464476738024998,,6.064645844867075,0.07469475766440811,,20.0,0.004888451809607135,0.005686151791006119,0.0001679438844007437,0.0017320929518698236,0.0017299190646484774,0.0017320929518698236,0.0014929104241617197,0.00025803678137520375,0.0001822453332975252,-0.0001533961532922548,0.00016979907580013314,6.130215935171144e-05,4.6313119389461705e-05,candidate,True,0.0002588213516402088,8.315966336791547e-05,True,ok,0.1,0.27534281500265934,0.32181115201092325,0.5971539670135826,True,3688402944,
